Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"38872","Bazta BE","BE","Not Joined","Awin","101976","Awin - Full (normal prices)","Dutch","","2026-07-12 11:05:28","2026-07-12 11:04:20","8879","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/101976/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"38110","Bazta SE","SE","Not Joined","Awin","101990","Awin - Full (normal prices)","Swedish","","2026-07-12 11:08:10","2026-07-12 11:07:57","8887","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/101990/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"38874","Bazta NL","NL","Not Joined","Awin","101992","Awin - Full (normal prices)","Dutch","","2026-07-12 11:08:31","2026-07-12 11:08:15","8883","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/101992/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Ccustom_2%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csize_stock_status%2Cproduct_GTIN/"
"114246","AirVantage","US","Not Joined","Awin","102016","Default","English","","2026-05-15 17:33:39","2026-07-12 09:01:24","22","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102016/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"115433","AmberPromos - Custom Printed Products","US","Not Joined","Awin","102034","Default","English","","2026-07-10 18:02:28","2026-07-12 04:01:49","10937","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102034/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"114998","Bouclème","FR","Not Joined","Awin","102042","Default","English","","2026-05-15 17:33:42","","209","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102042/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"115164","LUMIPIA","US","Not Joined","Awin","102100","Default","English","","2026-05-15 17:33:44","","13","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102100/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"115164","LUMIPIA","US","Not Joined","Awin","102101","Default","English","","2026-05-15 17:33:44","","1","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102101/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"115673","Kaytea","GB","Not Joined","Awin","102133","Default","English","","2026-05-15 17:33:46","","11","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102133/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"116021","Outdoor Queen DE","DE","Not Joined","Awin","102135","OQ DE","German","","2026-05-15 17:33:47","","3","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102135/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Csaving%2Cdelivery_weight%2Cdelivery_restrictions%2Creviews%2Caverage_rating%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cproduct_model%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cproduct_GTIN/"
"116021","Outdoor Queen DE","DE","Not Joined","Awin","102139","OQ NL","Dutch","","2026-05-15 17:33:49","","3","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102139/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Cwarranty%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Csaving%2Cdelivery_weight%2Cdelivery_restrictions%2Creviews%2Caverage_rating%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cproduct_model%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cproduct_GTIN/"
"116033","Bazta IE","IE","Not Joined","Awin","102157","Awin - Full (memberprices)","English","","2026-07-12 11:11:49","2026-07-12 11:11:35","8781","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102157/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"101325","ShinningU - US","US","Not Joined","Awin","102162","Update-20250515","English","","2026-05-15 17:33:52","","74","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102162/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price/"
"116033","Bazta IE","IE","Not Joined","Awin","102163","Awin - Full (normal prices)","English","","2026-07-12 06:32:01","2026-07-12 12:23:25","8781","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102163/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Ccustom_2%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"116097","Bazta UK","GB","Not Joined","Awin","102169","Awin - Full (memberprices)","English","","2026-07-12 12:23:18","2026-07-12 12:22:54","8653","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102169/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"116097","Bazta UK","GB","Not Joined","Awin","102170","Awin - Full (normal prices)","English","","2026-07-12 16:04:58","2026-07-12 16:04:31","8650","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102170/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Ccustom_2%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"115743","Plusshop FI","FI","Not Joined","Awin","102180","Awin - Full (memberprices)","Finnish","","2026-07-12 16:02:43","2026-07-12 16:02:31","8887","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102180/format/csv/language/fi/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"115743","Plusshop FI","FI","Not Joined","Awin","102183","Awin - Full (normal prices)","Finnish","","2026-07-12 16:02:29","2026-07-12 16:02:18","8887","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102183/format/csv/language/fi/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"115715","eSIMania.com - Buy eSIM for International Travel","US","Not Joined","Awin","102311","Default","English","","2026-07-12 04:02:12","2026-07-12 04:02:06","1410","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102311/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"115783","Horow DE","DE","Not Joined","Awin","102436","Horow-de","German","","2026-05-15 17:35:26","","23","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102436/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price/"
"116479","Watches Of USA","US","Not Joined","Awin","102556","AWIN WOU","English","","2026-07-07 09:01:38","2026-07-12 14:01:45","923","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102556/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"100113","Tantaly UK","GB","Not Joined","Awin","102592","TantalyUK 20250523","English","","2026-05-15 17:36:03","","57","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102592/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccolour%2Cproduct_price_old/"
"113806","The Yoga Friends DE","DE","Not Joined","Awin","102610","Feed_Deutsch","German","","2026-05-15 17:36:08","","5","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102610/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"46127","Rowabi","US","Not Joined","Awin","102653","sftp://datafeeds.shareasale.com/Awin/137973/feed.zip","English","","2026-05-15 17:36:12","2025-10-08 04:06:11","151","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102653/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_thumb_url%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Ccommission_group%2Ckeywords%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Creviews%2Cbasket_link%2Cproduct_short_description%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status/"
"116527","DXB CHOC","GB","Not Joined","Awin","102804","Default","English","","2026-05-15 17:37:30","2025-05-30 08:59:18","2","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102804/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour%2Ccustom_1%2Cproduct_price_old/"
"116237","Bloomcabin Netherlands","NL","Not Joined","Awin","102810","Bloomcabin","Dutch","","2026-07-07 17:01:09","2026-07-12 00:01:10","50","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/102810/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
